Track ID,Track Name,Artist Name,Album Name,Release Date,Genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature,Track Popularity,User ID,Listen Count,Playlist Count,Skip Count,Like Count,Share Count,Listen Date/Time,Skip Date/Time,User Age,User Gender,User Location
477,Song J,Artist J,Album J,2022-09-18,Jazz,0.61,0.12,10,-55.07,0,0.79,0.45,0.74,0.29,0.69,84.47,224563,5,27,1387,0,9,8,7,2,2023-06-29 03:18,,51,Non-Binary,UK
478,Song K,Artist K,Album K,2018-09-26,Jazz,0.09,0.93,8,-23.06,0,0.41,0.85,0.84,0.23,0.17,63.96,286546,4,32,1295,12,8,2,9,4,2023-08-11 03:18,2023-08-11 03:18,28,Female,Canada
479,Song L,Artist L,Album L,2018-12-20,Rock,0.24,0.99,9,-29.81,0,0.65,0.33,0.13,0.97,0.62,190.87,196408,3,6,1278,36,3,9,9,1,2023-09-13 03:18,,30,Non-Binary,UK
480,Song M,Artist M,Album M,2022-09-01,Jazz,0.85,0.37,0,-3.49,0,0.71,0.42,0.07,0.36,0.82,178.95,217356,4,52,1943,11,6,6,7,4,2023-12-31 03:18,2023-12-31 03:18,46,Female,Canada
481,Song N,Artist N,Album N,2018-03-16,Jazz,0.15,0.7,7,-56.6,0,0.76,0.86,0.55,0.95,0.97,160.93,232909,4,14,1736,7,4,10,8,1,2023-07-22 03:18,,45,Female,USA
482,Song O,Artist O,Album O,2022-12-11,Jazz,0.29,0.11,9,-17.53,1,0.31,0.18,0.02,0.54,0.19,159.28,62639,5,60,1118,46,6,6,3,3,2023-12-05 03:18,2023-12-05 03:18,28,Male,Germany
483,Song P,Artist P,Album P,2024-03-02,Rock,0.28,0.47,11,-7.62,1,0.84,0.22,0.45,0.64,0.96,84.74,71646,5,59,1055,35,5,5,0,1,2024-04-21 03:18,2024-04-21 03:18,22,Non-Binary,USA
484,Song Q,Artist Q,Album Q,2021-08-20,Classical,0.54,0.39,1,-24.14,1,0.28,0.14,0.6,0.8,0.22,193.1,140804,4,20,1547,16,10,7,8,5,2023-12-09 03:18,2023-12-09 03:18,57,Female,Canada
485,Song R,Artist R,Album R,2017-02-19,Classical,0.51,0.81,4,-32.59,1,0.08,0.97,0.41,0.79,0.53,180.6,153576,3,21,1645,47,1,3,8,2,2024-03-30 03:18,2024-03-30 03:18,36,Female,Australia
486,Song S,Artist S,Album S,2014-12-13,Classical,0.31,0.42,5,-35.41,1,0.27,0.74,0.28,0.89,0.21,116.51,170996,4,39,1575,43,9,3,2,5,2024-05-08 03:18,,31,Male,Canada
487,Song T,Artist T,Album T,2023-06-23,Classical,0.55,0.8,4,-50.58,0,0.8,0.7,0.02,0.96,0.53,134.89,128149,3,75,1921,23,4,7,6,1,2023-06-24 03:18,2023-06-24 03:18,54,Female,Germany
488,Song U,Artist U,Album U,2018-05-29,Pop,0.34,0.81,6,-55.44,1,0.07,0.38,0.15,0.72,0.97,194.59,204147,3,28,1449,19,3,6,3,4,2023-07-17 03:18,,58,Female,Australia
489,Song V,Artist V,Album V,2015-11-13,Rock,0.15,0.32,4,-22.4,0,0.44,0.81,0.1,0.69,0.54,75.1,154587,4,16,1881,30,1,1,0,0,2024-03-11 03:18,2024-03-11 03:18,65,Male,Germany
490,Song W,Artist W,Album W,2019-12-01,Rock,0.35,0.66,2,-22.98,1,0.32,0.84,0.2,0.53,0.19,102.43,125926,4,25,1611,40,2,4,2,1,2023-08-17 03:18,,56,Male,USA
491,Song X,Artist X,Album X,2015-04-02,Pop,0.76,0.53,3,-0.49,0,0.53,0.39,0.96,0.12,0.52,174.8,175815,4,53,1066,24,1,10,5,4,2024-04-20 03:18,,18,Female,Germany
492,Song Y,Artist Y,Album Y,2022-04-17,Jazz,0.58,0.07,11,-48.82,0,0.43,0.11,0.51,0.59,0.67,116.71,88926,4,75,1306,17,2,0,1,2,2023-10-14 03:18,2023-10-14 03:18,63,Female,UK
493,Song Z,Artist Z,Album Z,2018-02-05,Classical,0.38,0.15,6,-3.23,0,0.99,0.07,0.13,0.59,1.0,152.84,158937,4,93,1534,37,10,6,7,2,2023-09-14 03:18,2023-09-14 03:18,65,Non-Binary,Germany
494,Song A,Artist A,Album A,2019-04-04,Pop,0.36,0.89,0,-46.15,0,0.34,0.46,0.78,0.91,0.78,66.14,89203,4,43,1969,7,3,2,8,1,2024-05-02 03:18,,46,Female,Australia
495,Song B,Artist B,Album B,2015-10-09,Jazz,0.64,0.51,3,-59.89,1,0.62,0.69,0.8,0.22,0.68,76.52,67092,5,10,1586,11,6,6,10,4,2023-12-25 03:18,,30,Non-Binary,UK
496,Song C,Artist C,Album C,2022-01-11,Jazz,0.26,0.09,6,-56.78,1,0.22,0.46,0.47,0.87,0.74,169.52,118169,5,24,1371,31,1,4,10,0,2024-04-28 03:18,2024-04-28 03:18,47,Female,USA
497,Song D,Artist D,Album D,2020-10-05,Hip-Hop,0.75,0.49,7,-4.43,0,0.96,0.32,0.28,0.72,0.77,194.12,251437,4,51,1332,43,2,1,2,1,2024-04-15 03:18,2024-04-15 03:18,31,Male,Australia
498,Song E,Artist E,Album E,2016-12-13,Rock,0.73,0.58,5,-52.05,1,0.85,0.78,0.62,0.6,0.24,136.36,104774,5,50,1475,16,6,5,10,5,2024-03-01 03:18,2024-03-01 03:18,33,Non-Binary,UK
499,Song F,Artist F,Album F,2022-10-26,Rock,0.29,0.56,8,-39.18,1,0.6,0.78,0.64,0.26,0.37,198.8,259902,5,36,1911,45,8,5,6,5,2024-01-22 03:18,,38,Female,USA
500,Song G,Artist G,Album G,2021-02-15,Jazz,0.06,0.15,6,-38.83,1,0.45,0.25,0.99,0.95,0.6,82.46,277004,3,77,1365,18,6,3,7,2,2024-01-29 03:18,,61,Male,UK
501,Song H,Artist H,Album H,2014-10-14,Jazz,0.85,0.2,5,-52.22,0,0.85,0.2,0.82,0.67,0.53,62.78,127115,3,49,1867,28,9,1,10,2,2023-08-31 03:18,2023-08-31 03:18,43,Male,Canada
502,Song I,Artist I,Album I,2016-09-22,Classical,0.78,0.57,11,-44.2,0,0.57,0.77,0.79,0.35,0.33,188.33,225173,3,60,1401,9,4,9,3,5,2023-12-23 03:18,,35,Non-Binary,UK
503,Song J,Artist J,Album J,2017-10-24,Hip-Hop,0.59,0.31,1,-30.09,0,0.3,0.09,0.16,0.41,0.68,168.26,196104,3,59,1516,26,2,9,3,0,2024-01-12 03:18,2024-01-12 03:18,25,Non-Binary,Australia
504,Song K,Artist K,Album K,2016-11-20,Hip-Hop,0.75,0.32,4,-31.44,1,0.94,0.79,0.2,0.55,0.75,62.48,103471,4,7,1095,2,0,9,3,5,2024-03-13 03:18,,48,Female,Germany
505,Song L,Artist L,Album L,2019-08-26,Pop,0.28,0.93,1,-47.4,0,0.16,0.71,0.6,0.35,0.26,97.22,99179,5,67,1981,34,0,4,2,3,2024-03-24 03:18,,60,Non-Binary,Canada
506,Song M,Artist M,Album M,2024-02-01,Pop,0.7,0.89,5,-5.36,0,0.74,0.88,0.34,0.1,0.41,197.86,284253,5,61,1276,18,6,2,4,5,2023-09-09 03:18,,34,Non-Binary,UK
507,Song N,Artist N,Album N,2022-05-06,Hip-Hop,0.76,0.02,9,-0.59,0,0.77,0.5,0.85,0.89,0.44,170.77,226076,4,16,1353,5,5,4,4,5,2024-02-11 03:18,2024-02-11 03:18,21,Female,UK
508,Song O,Artist O,Album O,2020-03-30,Classical,0.79,0.88,2,-54.18,0,0.46,0.91,0.47,0.13,0.62,186.61,83609,3,24,1657,3,3,9,7,3,2023-11-21 03:18,,32,Non-Binary,UK
509,Song P,Artist P,Album P,2022-12-30,Classical,0.08,0.08,2,-36.62,1,0.66,0.21,0.52,0.86,0.14,168.77,269665,3,24,1155,15,4,1,3,0,2024-04-13 03:18,,46,Male,Germany
510,Song Q,Artist Q,Album Q,2016-02-29,Classical,0.51,0.4,9,-39.72,1,0.06,0.15,0.7,0.59,0.45,148.95,222143,5,29,1063,20,5,7,9,5,2023-12-28 03:18,,48,Male,USA
511,Song R,Artist R,Album R,2024-02-22,Jazz,0.21,0.04,1,-49.85,0,0.21,0.86,0.49,0.53,0.41,146.27,168240,5,66,1849,34,7,9,9,2,2023-09-02 03:18,2023-09-02 03:18,38,Non-Binary,USA
512,Song S,Artist S,Album S,2016-11-04,Jazz,0.68,0.31,0,-38.33,1,0.67,0.61,0.61,0.67,0.1,161.51,156339,3,25,1376,42,8,1,1,3,2024-05-23 03:18,,18,Female,Germany
513,Song T,Artist T,Album T,2021-02-08,Classical,0.47,0.27,3,-55.83,0,0.15,0.31,0.95,0.06,0.38,133.71,255204,5,20,1350,21,6,3,1,3,2023-09-24 03:18,2023-09-24 03:18,44,Female,Australia
514,Song U,Artist U,Album U,2021-10-30,Pop,0.02,0.27,8,-2.22,1,0.96,0.75,0.22,0.06,0.9,121.19,253498,4,62,1673,50,2,1,0,3,2024-01-30 03:18,2024-01-30 03:18,32,Female,Germany
515,Song V,Artist V,Album V,2021-07-31,Pop,0.22,0.63,1,-29.35,0,0.73,0.56,0.8,0.52,0.45,169.48,151623,5,96,1471,24,3,4,5,0,2023-09-24 03:18,2023-09-24 03:18,23,Non-Binary,Germany
516,Song W,Artist W,Album W,2021-12-08,Rock,0.41,0.0,5,-43.06,1,0.88,0.22,0.6,0.26,0.18,77.05,130527,3,49,1893,31,3,6,1,2,2024-05-01 03:18,,35,Male,UK
517,Song X,Artist X,Album X,2022-05-05,Rock,0.74,0.65,5,-6.44,0,0.59,0.57,0.13,0.8,0.94,172.85,68433,5,16,1333,4,8,0,6,4,2024-02-21 03:18,2024-02-21 03:18,44,Non-Binary,Australia
518,Song Y,Artist Y,Album Y,2018-09-09,Pop,0.53,0.91,7,-45.11,0,0.45,0.67,0.99,0.96,0.84,69.99,82892,5,73,1054,26,3,0,1,2,2024-02-04 03:18,,39,Female,UK
519,Song Z,Artist Z,Album Z,2023-10-06,Jazz,0.1,0.27,6,-56.13,1,0.48,0.72,0.51,0.4,0.44,121.25,96368,3,86,1041,7,10,7,9,4,2024-06-04 03:18,2024-06-04 03:18,56,Non-Binary,Germany
520,Song A,Artist A,Album A,2015-03-09,Rock,0.17,0.64,5,-55.45,0,0.75,0.11,0.35,0.02,0.51,189.75,252369,3,45,1969,19,3,3,3,1,2023-12-14 03:18,,27,Female,USA
521,Song B,Artist B,Album B,2016-08-28,Jazz,0.0,0.37,8,-36.49,1,0.56,0.95,0.39,0.59,0.23,131.79,138902,4,6,1512,21,1,8,9,4,2023-11-15 03:18,2023-11-15 03:18,24,Male,Germany
522,Song C,Artist C,Album C,2016-10-31,Jazz,0.1,0.97,1,-48.3,1,0.61,0.18,0.99,0.51,0.19,196.27,181550,5,56,1382,36,0,9,3,4,2024-02-29 03:18,2024-02-29 03:18,24,Non-Binary,Germany
523,Song D,Artist D,Album D,2015-01-16,Jazz,0.41,0.81,1,-55.83,1,0.22,0.53,0.82,0.51,0.55,114.63,257800,3,91,1599,3,3,3,0,3,2024-01-13 03:18,,39,Male,Australia
524,Song E,Artist E,Album E,2021-12-09,Jazz,0.29,0.27,9,-32.99,0,0.69,0.1,0.14,0.01,0.56,179.52,237623,5,43,1021,12,3,4,10,3,2024-01-07 03:18,2024-01-07 03:18,65,Female,USA
525,Song F,Artist F,Album F,2016-06-12,Rock,0.41,0.77,2,-59.4,0,0.5,0.75,0.39,0.16,0.98,197.56,170440,3,64,1782,8,2,1,5,4,2024-03-04 03:18,2024-03-04 03:18,37,Female,Canada
526,Song G,Artist G,Album G,2020-06-14,Pop,0.39,0.83,6,-49.32,0,0.6,0.65,0.49,0.36,0.55,96.88,76560,5,1,1900,37,10,7,5,3,2024-05-08 03:18,,25,Female,Australia
527,Song H,Artist H,Album H,2015-02-20,Pop,0.98,0.56,5,-12.67,0,0.96,0.08,0.07,0.13,0.15,195.13,253065,3,89,1814,24,7,9,5,5,2024-05-17 03:18,2024-05-17 03:18,26,Non-Binary,Canada
528,Song I,Artist I,Album I,2020-02-02,Hip-Hop,0.36,0.06,3,-53.31,0,0.45,0.47,0.07,0.69,0.38,94.33,104220,5,1,1943,20,1,2,10,5,2023-06-17 03:18,,51,Male,UK
529,Song J,Artist J,Album J,2020-06-10,Hip-Hop,0.32,0.39,2,-48.27,1,0.48,0.99,0.05,0.78,0.68,163.54,93590,4,40,1384,22,1,2,2,4,2023-08-08 03:18,,35,Female,Germany
530,Song K,Artist K,Album K,2017-07-05,Classical,0.28,0.01,10,-53.68,1,0.43,0.67,0.26,0.93,0.98,63.79,81432,3,22,1685,28,1,4,10,4,2024-04-10 03:18,,47,Female,Germany
531,Song L,Artist L,Album L,2019-11-21,Jazz,0.85,0.05,0,-43.51,0,0.3,0.72,0.68,0.29,0.27,189.91,101584,4,76,1034,29,2,10,9,4,2024-03-06 03:18,2024-03-06 03:18,19,Male,Canada
532,Song M,Artist M,Album M,2024-02-20,Classical,0.49,0.38,0,-57.15,1,0.54,0.81,0.15,0.6,0.37,123.43,127764,4,50,1134,32,4,1,6,5,2023-06-15 03:18,2023-06-15 03:18,63,Female,Australia
533,Song N,Artist N,Album N,2019-09-23,Jazz,0.92,0.84,8,-31.67,1,0.1,0.46,0.62,0.87,0.8,127.7,134074,3,87,1606,12,1,3,1,2,2023-08-19 03:18,,62,Non-Binary,Australia
534,Song O,Artist O,Album O,2018-09-09,Rock,0.59,0.24,0,-8.5,1,0.3,0.16,0.32,0.96,0.98,62.7,117158,3,17,1913,31,0,10,3,0,2023-11-15 03:18,,28,Female,Canada
535,Song P,Artist P,Album P,2015-01-24,Rock,0.55,0.69,4,-46.17,1,0.98,0.95,0.72,0.18,0.44,109.42,273152,4,66,1131,1,3,10,6,4,2024-04-30 03:18,,43,Male,UK
536,Song Q,Artist Q,Album Q,2020-02-10,Hip-Hop,0.35,0.45,7,-4.71,1,0.7,0.88,0.19,0.86,0.54,188.21,255713,5,6,1446,34,2,0,5,0,2023-08-28 03:18,2023-08-28 03:18,51,Male,Canada
537,Song R,Artist R,Album R,2019-02-05,Classical,0.11,0.38,11,-41.46,0,0.34,0.5,0.6,0.78,0.28,99.05,221783,4,78,1278,42,5,9,5,5,2024-01-10 03:18,,25,Non-Binary,Australia
538,Song S,Artist S,Album S,2022-10-30,Classical,0.54,0.29,1,-32.11,1,0.79,0.12,0.66,0.28,0.66,80.7,207032,4,18,1303,13,7,2,2,0,2024-04-07 03:18,2024-04-07 03:18,45,Non-Binary,UK
539,Song T,Artist T,Album T,2024-02-13,Rock,0.35,0.56,10,-54.52,0,0.28,0.38,0.6,0.24,0.45,85.63,295405,3,6,1017,18,1,0,5,5,2023-08-15 03:18,,50,Female,USA
540,Song U,Artist U,Album U,2015-05-06,Hip-Hop,0.43,0.76,2,-35.01,0,0.86,0.37,0.52,0.56,0.23,158.48,197004,4,89,1936,9,5,7,1,2,2024-04-03 03:18,2024-04-03 03:18,42,Non-Binary,Canada
541,Song V,Artist V,Album V,2021-09-01,Hip-Hop,0.86,0.77,0,-18.33,1,0.31,0.37,0.56,0.85,0.79,77.17,256598,4,78,1747,2,3,1,10,1,2023-11-01 03:18,2023-11-01 03:18,39,Male,Canada
542,Song W,Artist W,Album W,2017-03-29,Classical,0.96,0.61,1,-43.03,1,1.0,0.28,0.98,0.95,0.55,84.72,177836,5,93,1385,26,5,0,2,3,2024-05-29 03:18,2024-05-29 03:18,47,Male,USA
543,Song X,Artist X,Album X,2018-07-02,Classical,0.24,0.36,2,-31.63,1,0.26,0.73,0.1,0.72,0.13,71.44,131139,3,74,1833,15,2,7,9,3,2024-01-08 03:18,2024-01-08 03:18,25,Non-Binary,Canada
544,Song Y,Artist Y,Album Y,2016-11-07,Classical,0.32,0.2,4,-14.72,1,0.93,0.18,0.09,0.42,0.78,88.09,293006,5,21,1124,32,0,6,0,0,2023-06-19 03:18,2023-06-19 03:18,58,Female,UK
545,Song Z,Artist Z,Album Z,2023-08-19,Pop,0.56,0.9,2,-19.53,0,0.71,0.64,0.23,0.07,0.92,95.32,143986,5,61,1272,23,9,0,5,0,2024-02-29 03:18,2024-02-29 03:18,46,Female,Canada
546,Song A,Artist A,Album A,2021-11-18,Hip-Hop,0.04,0.92,6,-32.11,1,0.05,0.67,0.08,0.74,0.65,156.92,168439,5,62,1143,16,6,0,8,0,2024-02-18 03:18,,52,Non-Binary,UK
547,Song B,Artist B,Album B,2023-04-18,Jazz,0.16,0.65,8,-39.02,1,0.22,0.53,0.39,0.25,0.93,78.13,127934,4,29,1135,12,7,9,10,4,2023-07-04 03:18,,47,Male,UK
548,Song C,Artist C,Album C,2016-06-02,Pop,0.56,0.97,6,-51.45,1,0.4,0.61,0.39,0.91,0.37,135.97,232169,3,100,1649,20,4,8,10,3,2023-11-16 03:18,2023-11-16 03:18,18,Male,USA
549,Song D,Artist D,Album D,2015-01-31,Rock,0.19,0.73,0,-27.16,1,0.08,0.06,0.71,0.7,0.91,119.23,289882,3,79,1385,35,4,9,5,3,2024-01-19 03:18,2024-01-19 03:18,37,Non-Binary,Australia
550,Song E,Artist E,Album E,2019-12-31,Classical,0.37,0.74,6,-11.19,1,0.24,0.76,0.73,0.31,0.31,141.09,148831,3,54,1786,11,8,3,10,4,2023-11-01 03:18,2023-11-01 03:18,31,Male,Germany
551,Song F,Artist F,Album F,2020-10-05,Hip-Hop,0.97,0.72,6,-30.9,1,0.57,0.43,0.38,0.58,0.33,88.98,296481,4,84,1844,7,0,10,7,4,2023-11-07 03:18,,25,Non-Binary,UK
552,Song G,Artist G,Album G,2023-11-15,Jazz,0.6,0.63,7,-27.31,0,0.51,0.52,0.58,0.97,0.21,60.95,141488,3,45,1793,7,6,9,0,2,2023-09-28 03:18,2023-09-28 03:18,32,Non-Binary,Germany
553,Song H,Artist H,Album H,2020-02-28,Pop,0.8,0.39,6,-31.39,0,0.63,0.7,0.37,0.23,0.49,80.49,141722,5,40,1043,12,8,7,9,3,2024-01-11 03:18,2024-01-11 03:18,20,Male,UK
554,Song I,Artist I,Album I,2021-09-01,Classical,0.8,0.14,10,-14.12,0,0.83,0.62,0.04,0.99,0.57,129.46,105416,4,71,1908,32,10,9,10,3,2024-01-26 03:18,,36,Male,USA
555,Song J,Artist J,Album J,2017-10-05,Classical,0.67,0.68,11,-43.73,0,0.82,0.05,0.81,0.21,0.39,114.98,206636,3,46,1898,48,9,9,3,0,2024-02-17 03:18,2024-02-17 03:18,27,Male,Australia
556,Song K,Artist K,Album K,2020-08-11,Classical,0.39,0.1,6,-53.05,1,0.37,0.8,0.28,0.36,0.95,197.7,129868,3,76,1154,10,3,8,8,3,2023-09-16 03:18,,60,Female,Australia
557,Song L,Artist L,Album L,2020-01-04,Rock,0.54,0.49,7,-7.72,1,0.71,0.62,0.93,0.49,0.43,118.94,223062,4,75,1483,4,5,4,5,1,2023-08-10 03:18,2023-08-10 03:18,23,Female,Australia
558,Song M,Artist M,Album M,2023-05-08,Classical,0.19,0.74,9,-36.89,0,0.61,0.78,0.26,0.07,0.69,143.42,81972,5,70,1614,49,0,4,6,1,2023-10-27 03:18,2023-10-27 03:18,45,Non-Binary,Australia
559,Song N,Artist N,Album N,2017-07-21,Rock,0.17,0.82,1,-24.1,0,0.13,0.39,0.62,0.43,0.5,96.68,285965,3,91,1745,37,10,8,9,4,2024-04-14 03:18,,42,Female,Germany
560,Song O,Artist O,Album O,2018-02-10,Classical,0.81,0.1,7,-33.05,0,0.93,0.79,0.7,0.52,0.53,138.77,110685,4,74,1200,42,9,0,2,1,2024-05-10 03:18,,36,Male,Australia
561,Song P,Artist P,Album P,2023-08-04,Rock,0.34,0.44,5,-20.35,0,0.74,0.89,0.11,0.89,0.39,134.54,230590,3,15,1813,18,3,1,5,5,2023-07-30 03:18,,47,Female,USA
562,Song Q,Artist Q,Album Q,2018-06-01,Pop,0.58,0.73,4,-56.91,1,0.36,0.7,0.11,0.26,0.75,132.88,196326,4,47,1736,25,10,1,8,5,2023-12-18 03:18,,44,Non-Binary,USA
563,Song R,Artist R,Album R,2014-09-14,Hip-Hop,0.16,0.49,7,-12.61,1,0.19,0.69,0.78,0.98,0.3,187.72,260559,5,7,1950,49,6,10,6,2,2024-03-08 03:18,2024-03-08 03:18,19,Male,UK
564,Song S,Artist S,Album S,2019-05-14,Hip-Hop,0.62,0.46,4,-16.79,0,1.0,0.6,0.09,0.17,0.94,171.57,150095,5,36,1849,9,7,5,6,0,2023-07-15 03:18,2023-07-15 03:18,53,Non-Binary,Canada
565,Song T,Artist T,Album T,2022-12-07,Classical,0.09,0.87,1,-49.41,0,0.52,0.08,0.25,0.97,0.31,128.93,138067,5,72,1888,10,0,8,3,5,2023-10-01 03:18,,55,Non-Binary,UK
566,Song U,Artist U,Album U,2023-03-11,Hip-Hop,0.05,0.39,11,-38.78,0,0.49,0.45,0.61,0.44,0.48,104.23,254984,4,54,1590,4,10,6,8,2,2024-04-11 03:18,,23,Non-Binary,USA
567,Song V,Artist V,Album V,2018-11-14,Hip-Hop,0.26,0.06,1,-48.26,1,0.05,0.9,0.2,0.27,0.28,66.75,155026,5,7,1566,43,8,3,1,0,2024-04-08 03:18,2024-04-08 03:18,29,Male,Australia
568,Song W,Artist W,Album W,2018-10-24,Jazz,0.67,0.12,1,-13.26,1,0.89,0.69,0.16,0.8,0.05,65.94,131027,3,84,1043,45,10,3,1,3,2024-05-14 03:18,2024-05-14 03:18,61,Female,Germany
569,Song X,Artist X,Album X,2015-11-08,Hip-Hop,0.42,0.08,0,-22.73,1,0.67,0.97,0.47,0.91,0.77,173.85,84941,3,75,1702,39,4,5,0,2,2024-02-12 03:18,,27,Female,Canada
570,Song Y,Artist Y,Album Y,2018-07-02,Classical,0.67,0.64,10,-14.19,0,0.42,0.31,0.69,0.51,0.61,85.98,225569,4,46,1336,31,0,10,1,2,2024-05-04 03:18,,18,Non-Binary,USA
571,Song Z,Artist Z,Album Z,2024-03-14,Hip-Hop,0.56,0.58,11,-52.82,1,0.41,0.65,0.48,0.84,0.49,180.74,127418,3,51,1919,22,4,3,4,5,2024-03-09 03:18,2024-03-09 03:18,65,Non-Binary,Australia
572,Song A,Artist A,Album A,2014-12-22,Jazz,0.18,1.0,8,-4.68,1,0.77,0.54,0.28,0.77,0.81,191.28,204430,3,83,1768,13,5,7,10,2,2023-07-05 03:18,,45,Non-Binary,Canada
573,Song B,Artist B,Album B,2021-08-29,Hip-Hop,0.49,0.39,10,-7.24,1,0.9,0.25,0.88,0.09,0.56,115.16,293065,5,56,1111,39,9,9,2,3,2023-10-19 03:18,,63,Female,UK
574,Song C,Artist C,Album C,2017-10-15,Classical,0.69,0.81,8,-59.13,1,0.05,0.93,0.08,0.2,0.67,191.17,202967,3,90,1262,38,1,5,3,5,2023-12-28 03:18,2023-12-28 03:18,22,Male,Australia
575,Song D,Artist D,Album D,2022-10-16,Rock,0.68,0.05,0,-28.4,0,0.08,0.32,0.71,0.12,0.15,180.38,233997,3,96,1230,40,0,10,8,1,2023-11-14 03:18,,46,Male,Australia
576,Song E,Artist E,Album E,2022-05-10,Jazz,0.05,0.23,11,-8.44,1,0.47,0.13,0.1,0.0,0.21,78.97,102028,3,6,1691,13,2,8,2,5,2024-01-09 03:18,2024-01-09 03:18,19,Female,Australia
577,Song F,Artist F,Album F,2024-01-31,Jazz,0.68,0.38,5,-27.89,0,0.44,0.02,0.79,0.07,0.19,132.45,213050,4,76,1111,42,8,10,6,1,2024-03-10 03:18,2024-03-10 03:18,51,Female,UK
578,Song G,Artist G,Album G,2016-05-18,Jazz,0.44,0.72,9,-37.84,1,0.84,0.69,0.59,0.41,0.2,182.87,246866,5,17,1561,32,4,10,2,2,2023-06-29 03:18,2023-06-29 03:18,22,Non-Binary,Canada
579,Song H,Artist H,Album H,2024-04-12,Hip-Hop,0.96,0.87,2,-25.38,0,0.42,0.73,0.02,0.11,0.42,72.87,156292,4,68,1253,5,2,2,10,2,2024-01-31 03:18,2024-01-31 03:18,31,Female,Canada
580,Song I,Artist I,Album I,2023-08-29,Jazz,0.41,0.56,3,-57.68,1,0.16,0.0,0.29,0.67,0.17,90.26,278036,3,64,1106,22,4,8,1,3,2023-12-29 03:18,2023-12-29 03:18,65,Female,UK
581,Song J,Artist J,Album J,2022-05-08,Jazz,0.6,0.1,6,-39.5,0,0.21,0.28,0.58,0.91,0.47,182.25,144549,5,22,1994,23,2,2,10,1,2024-03-09 03:18,,44,Female,Germany
582,Song K,Artist K,Album K,2023-08-19,Jazz,0.05,0.33,8,-2.99,1,0.64,0.25,0.31,0.0,0.09,127.63,292551,5,79,1145,21,9,8,8,3,2023-12-15 03:18,,51,Non-Binary,USA
583,Song L,Artist L,Album L,2024-05-01,Pop,0.6,0.85,2,-51.74,0,0.4,0.87,0.46,0.97,0.46,153.53,264103,5,2,1817,32,6,3,8,1,2024-02-20 03:18,,53,Male,Germany
584,Song M,Artist M,Album M,2016-02-19,Hip-Hop,0.12,0.62,3,-32.01,0,0.25,0.52,0.16,0.23,0.49,111.45,284625,4,32,1523,34,8,10,4,4,2023-10-16 03:18,,23,Non-Binary,UK
585,Song N,Artist N,Album N,2015-09-16,Pop,0.23,0.42,6,-24.89,0,0.36,0.59,0.21,0.02,0.92,100.91,137828,4,11,1836,6,9,4,4,3,2023-11-23 03:18,,50,Non-Binary,Canada
586,Song O,Artist O,Album O,2020-12-01,Rock,0.97,0.09,8,-52.95,1,0.23,0.7,0.53,0.46,0.36,162.73,148449,3,25,1650,37,7,7,10,3,2023-09-18 03:18,2023-09-18 03:18,47,Male,Australia
587,Song P,Artist P,Album P,2023-08-24,Pop,0.38,0.31,7,-22.86,0,0.7,0.38,0.78,0.74,0.02,84.23,102419,4,79,1218,39,3,1,3,2,2023-07-29 03:18,,31,Female,UK
588,Song Q,Artist Q,Album Q,2019-04-03,Hip-Hop,0.83,0.37,5,-1.31,1,0.81,0.67,0.91,0.67,0.21,146.18,181099,5,54,1213,10,4,3,5,4,2023-08-05 03:18,,37,Male,UK
589,Song R,Artist R,Album R,2019-02-08,Pop,0.85,0.64,10,-28.56,0,0.15,0.55,0.1,0.96,0.35,154.75,191476,5,30,1811,41,7,4,10,5,2023-10-15 03:18,2023-10-15 03:18,37,Female,USA
590,Song S,Artist S,Album S,2017-07-20,Jazz,0.71,0.35,10,-21.43,0,0.0,0.95,0.89,0.14,0.74,94.9,172833,5,19,1523,44,6,2,3,0,2023-10-24 03:18,2023-10-24 03:18,39,Non-Binary,Canada
591,Song T,Artist T,Album T,2019-02-27,Hip-Hop,0.16,0.98,10,-18.23,1,0.91,0.75,0.67,0.87,0.53,187.3,178703,4,28,1585,42,3,9,10,0,2024-04-11 03:18,2024-04-11 03:18,36,Female,UK
592,Song U,Artist U,Album U,2018-10-06,Hip-Hop,0.74,0.23,5,-24.83,1,0.31,0.71,0.28,0.96,0.26,180.66,272201,5,31,1285,46,7,5,0,3,2023-08-26 03:18,,48,Non-Binary,USA
593,Song V,Artist V,Album V,2020-01-30,Classical,0.13,0.33,9,-59.81,0,0.73,0.7,0.97,0.52,0.69,93.44,66721,4,86,1923,13,4,2,0,4,2024-05-02 03:18,2024-05-02 03:18,21,Female,Germany
594,Song W,Artist W,Album W,2018-10-23,Hip-Hop,0.37,0.17,9,-40.8,0,0.2,0.99,0.67,0.59,0.46,168.01,115658,4,72,1781,11,8,10,7,3,2023-09-22 03:18,2023-09-22 03:18,44,Male,Germany
595,Song X,Artist X,Album X,2023-12-03,Hip-Hop,0.37,0.84,9,-27.54,1,0.44,0.41,0.31,0.91,0.71,195.01,62387,3,66,1978,1,7,5,4,5,2024-01-01 03:18,,54,Non-Binary,Australia
